,saved_runs_avg,score_avg
0,0.04214852607709751,0.0
1,0.09113378684807256,0.0
2,0.14568238778765094,0.0
3,0.200327812284334,0.0
4,0.2489297161172161,0.0
5,0.30596371882086165,0.0
6,0.35142290249433106,0.0
7,0.4066156462585034,0.004761904761904762
8,0.46602040816326523,0.004761904761904762
9,0.481281179138322,0.004761904761904762
10,0.5330952380952381,0.014285714285714285
11,0.5703697344322344,0.024033445688375267
12,0.6382907752472969,0.03864064733629951
13,0.6545181405895691,0.04760896951373141
14,0.6774999999999999,0.06665445512791421
15,0.7147222222222223,0.09521249344119638
16,0.7211337868480725,0.12378775529537975
17,0.746904761904762,0.1618798872522699
18,0.7588854382332643,0.17385088807700078
19,0.7913518772893773,0.2066909016750323
20,0.8040693681318681,0.26909135304267423
21,0.8009070294784582,0.3283889218090206
22,0.8081179138321996,0.3712356996653912
23,0.8172448979591838,0.44729248793306625
24,0.8231689342403627,0.4995706818636547
25,0.8322675736961451,0.5662289663748107
26,0.8295464852607709,0.6613876698421698
27,0.8335075493612077,0.8282606653809915
28,0.8536678004535146,0.8940857858246916
29,0.8470351473922902,0.927191970066484
