,binary_runs,hit_or_miss_runs,saved_runs,score
3867,10,3,0.7,0.0016088123367573846
3868,10,3,0.7,0.0031530044240301977
3869,8,3,0.625,0.009254032894082498
3870,9,3,0.6666666666666666,0.0030825447975152812
3871,10,5,0.5,0.0039337068114277535
3872,10,4,0.6,0.004021060566732447
3873,10,4,0.6,0.0037663088973830887
3874,10,4,0.6,0.0041229144647093085
3875,10,4,0.6,0.0026806209626602305
3876,10,5,0.5,0.006556350232753422
3877,8,3,0.625,0.0068756388171808585
3878,8,4,0.5,0.00796054609648085
3879,8,2,0.75,0.002493607071810501
3880,8,3,0.625,0.002830200478913707
3881,7,3,0.5714285714285714,0.016916278440241496
3882,10,3,0.7,0.001502954072611516
3883,10,5,0.5,0.003182350571205885
3884,9,5,0.4444444444444444,0.0029227604442781923
3885,10,4,0.6,0.0023032895446174315
3886,10,5,0.5,0.002057473147663165
3887,10,3,0.7,0.00232195423705374
3888,10,3,0.7,0.0031874422321982268
3889,8,2,0.75,0.01436397325760898
3890,9,3,0.6666666666666666,0.0017414482095256787
3891,9,3,0.6666666666666666,0.002073135574110243
3892,9,4,0.5555555555555556,0.005142830105159975
3893,9,4,0.5555555555555556,0.005128103013752646
3894,9,6,0.3333333333333333,0.009007263247814616
3895,9,5,0.4444444444444444,0.007864622478307874
3896,9,3,0.6666666666666666,0.002266528960053247
3897,10,3,0.7,0.0029168529938556156
3898,8,2,0.75,0.0053229362135912535
3899,9,3,0.6666666666666666,0.0052249364884906545
3900,9,4,0.5555555555555556,0.002868561517592104
3901,9,4,0.5555555555555556,0.0026219305091752993
3902,10,4,0.6,0.002443163085935488
3903,10,4,0.6,0.003168941709627914
3904,10,4,0.6,0.0033683340278556164
3905,10,5,0.5,0.005110432124535704
3906,9,4,0.5555555555555556,0.005198086609334511
3907,10,3,0.7,0.0024936031629231945
3908,8,4,0.5,0.00706424111927048
3909,9,2,0.7777777777777778,0.003078318865983499
3910,9,4,0.5555555555555556,0.006758174718949569
3911,9,3,0.6666666666666666,0.0009868123500182916
3912,10,6,0.4,0.004768852145497164
3913,10,4,0.6,0.002072190335730188
3914,10,5,0.5,0.0037622949480577085
3915,10,5,0.5,0.0030155883996497907
3916,8,3,0.625,0.004103389786478763
3917,8,3,0.625,0.005666278918616339
3918,9,3,0.6666666666666666,0.003006943752628942
3919,9,4,0.5555555555555556,0.006816467796426323
3920,9,3,0.6666666666666666,0.0028402075593994373
3921,8,2,0.75,0.005297699002982542
3922,9,2,0.7777777777777778,0.00178632653463412
3923,9,4,0.5555555555555556,0.004405799964626007
3924,10,5,0.5,0.003756450813918672
3925,10,3,0.7,0.0014460833143707405
3926,10,6,0.4,0.005887400138785356
3927,9,4,0.5555555555555556,0.0016984487097515722
3928,9,5,0.4444444444444444,0.0037672808956329285
3929,9,5,0.4444444444444444,0.0034370525642826656
3930,9,4,0.5555555555555556,0.00464170797229484
3931,10,4,0.6,0.0024909189473861933
3932,9,3,0.6666666666666666,0.003902277234593325
3933,9,4,0.5555555555555556,0.00528288312820971
3934,10,4,0.6,0.002390147683902502
3935,9,4,0.5555555555555556,0.0053616091930613055
3936,9,3,0.6666666666666666,0.002837208337150589
3937,10,4,0.6,0.0017988156763288094
3938,10,5,0.5,0.0027603545143537176
3939,10,3,0.7,0.001189066916689712
3940,10,4,0.6,0.0012111442695500125
3941,9,3,0.6666666666666666,0.0037265856171525553
3942,9,3,0.6666666666666666,0.003996105263633068
3943,9,3,0.6666666666666666,0.0016737354310188495
3944,10,5,0.5,0.004720717091924363
3945,10,3,0.7,0.0023387861309744433
3946,8,3,0.625,0.009516185298724987
3947,9,4,0.5555555555555556,0.006116338130754267
3948,9,4,0.5555555555555556,0.006116769691273423
3949,9,3,0.6666666666666666,0.0030991697904167222
3950,9,4,0.5555555555555556,0.0060275073267444445
3951,9,3,0.6666666666666666,0.0024472982403204767
3952,10,4,0.6,0.0026013389404331826
3953,9,3,0.6666666666666666,0.0037192353324325207
3954,10,3,0.7,0.0037877145533266525
3955,9,4,0.5555555555555556,0.005604997478568624
3956,9,4,0.5555555555555556,0.005082454074504071
3957,10,4,0.6,0.0016698856188567244
3958,10,4,0.6,0.0017887252373750807
3959,10,5,0.5,0.003452319302169169
3960,9,3,0.6666666666666666,0.003933186820572855
3961,7,2,0.7142857142857143,0.016599333226814093
3962,10,4,0.6,0.002168367703911898
3963,10,5,0.5,0.0041879315117116095
3964,10,4,0.6,0.002886713978009351
3965,9,4,0.5555555555555556,0.004636714216719429
3966,9,4,0.5555555555555556,0.005860473832235722
3967,9,3,0.6666666666666666,0.005917558638152433
3968,9,3,0.6666666666666666,0.002896620869516268
3969,9,3,0.6666666666666666,0.001560536471574073
3970,10,5,0.5,0.002870266712619057
3971,10,6,0.4,0.005002829356476756
3972,10,4,0.6,0.0016026144600698347
3973,10,4,0.6,0.001038974376743538
3974,10,4,0.6,0.001247752111211806
3975,10,4,0.6,0.0036766520619656295
3976,10,3,0.7,0.0015075499228124451
3977,10,3,0.7,0.0024422149409431323
3978,10,3,0.7,0.0020051818438598487
3979,10,4,0.6,0.003669373574341456
3980,9,4,0.5555555555555556,0.003324315682404484
3981,9,4,0.5555555555555556,0.004165640960663618
3982,10,4,0.6,0.003687527248549253
3983,8,3,0.625,0.002892869268958352
3984,9,3,0.6666666666666666,0.003826335427856305
3985,9,3,0.6666666666666666,0.0032249328972374525
3986,10,5,0.5,0.00469888620274751
3987,9,4,0.5555555555555556,0.003142829699011114
3988,9,5,0.4444444444444444,0.0038264435582930447
3989,9,5,0.4444444444444444,0.003031688843351785
3990,10,4,0.6,0.002533921287341597
3991,10,4,0.6,0.002233752451194139
3992,9,4,0.5555555555555556,0.0024667661080170307
3993,9,5,0.4444444444444444,0.006938711361069171
3994,9,2,0.7777777777777778,0.001958083243112024
3995,9,3,0.6666666666666666,0.00470587560099319
3996,8,3,0.625,0.012445765407310233
3997,9,4,0.5555555555555556,0.0069787065221799385
3998,8,3,0.625,0.005258212758251403
3999,10,3,0.7,0.002110522064788216
4000,9,2,0.7777777777777778,0.004278901671579463
4001,9,3,0.6666666666666666,0.009039857798060352
4002,10,3,0.7,0.0028352207713719705
4003,9,3,0.6666666666666666,0.0015396085950128919
4004,9,4,0.5555555555555556,0.004265058468194592
4005,10,4,0.6,0.002397417072840486
4006,10,4,0.6,0.004648467487619324
4007,9,4,0.5555555555555556,0.006379387264210789
4008,9,3,0.6666666666666666,0.007525458409316817
4009,9,3,0.6666666666666666,0.004654246710313401
4010,9,3,0.6666666666666666,0.0015160746699779612
4011,9,3,0.6666666666666666,0.002802225966717884
4012,9,3,0.6666666666666666,0.0032728473771791657
